precision,recall,threshold
0.2169962586851951,0.9950980392156863,0.02184105152185035
0.21711229946524063,0.9950980392156863,0.02185399653933445
0.21722846441947566,0.9950980392156863,0.022014240257772332
0.21734475374732334,0.9950980392156863,0.02201976636324028
0.21746116764863418,0.9950980392156863,0.02203017777190584
0.21757770632368703,0.9950980392156863,0.02204618525366861
0.21769436997319036,0.9950980392156863,0.0220629874038351
0.21781115879828325,0.9950980392156863,0.02206436075720086
0.21792807300053677,0.9950980392156863,0.02207976214126098
0.21804511278195488,0.9950980392156863,0.02212671251261698
0.2181622783449758,0.9950980392156863,0.022213545223927624
0.21827956989247313,0.9950980392156863,0.022278341309726873
0.21839698762775686,0.9950980392156863,0.022299969254599514
0.2185145317545748,0.9950980392156863,0.022423064580861452
0.21863220247711362,0.9950980392156863,0.02243617026072443
0.2182112068965517,0.9926470588235294,0.022517242044548868
0.2183288409703504,0.9926470588235294,0.02272623219656547
0.21844660194174756,0.9926470588235294,0.02273067527872572
0.21856449001618997,0.9926470588235294,0.022821579337258813
0.21868250539956804,0.9926470588235294,0.022835120789414586
0.2188006482982172,0.9926470588235294,0.022915967081657097
0.21891891891891893,0.9926470588235294,0.022985035304538354
0.21903731746890212,0.9926470588235294,0.02303079494784217
0.21915584415584416,0.9926470588235294,0.023035956487947883
0.21927449918787223,0.9926470588235294,0.023190798018268993
0.21939328277356446,0.9926470588235294,0.023203167458398677
0.21951219512195122,0.9926470588235294,0.023204139305569305
0.21963123644251628,0.9926470588235294,0.023273967999142
0.21975040694519804,0.9926470588235294,0.023298046616071932
0.21986970684039087,0.9926470588235294,0.023339031582950698
0.21998913633894623,0.9926470588235294,0.02348970814677832
0.22010869565217392,0.9926470588235294,0.023497258054849188
0.22022838499184338,0.9926470588235294,0.023513228044725724
0.22034820457018497,0.9926470588235294,0.023579294932354698
0.22046815459989114,0.9926470588235294,0.02368810330897392
0.22058823529411764,0.9926470588235294,0.023738682686874374
0.22070844686648503,0.9926470588235294,0.02377162673832503
0.2208287895310796,0.9926470588235294,0.02380244977985327
0.220949263502455,0.9926470588235294,0.023823234263190777
0.2210698689956332,0.9926470588235294,0.02389120101713245
